Price;Close;High;Low;Open;Volume
Ticker;TSLA;TSLA;TSLA;TSLA;TSLA
Date;;;;;
2023-06-12 00.00.00;260,5400085;263,6000061;244,5899963;247,9400024;811384500
2023-06-19 00.00.00;256,6000061;276,9899902;248,25;261,5;721745000
2023-06-26 00.00.00;261,769989;264,4500122;240,6999969;250,0700073;748633800
2023-07-03 00.00.00;274,4299927;284,25;272,8800049;276,4899902;485428100
2023-07-10 00.00.00;281,3800049;285,2999878;265,1000061;276,4700012;539813800
2023-07-17 00.00.00;260,019989;299,2900085;255,8000031;286,6300049;722999700
2023-07-24 00.00.00;266,4400024;272,8999939;254,1199951;255,8500061;560265300
2023-07-31 00.00.00;253,8600006;269,0799866;250,4900055;267,480011;466610100
2023-08-07 00.00.00;242,6499939;253,6499939;238,0200043;251,4499969;517873600
2023-08-14 00.00.00;215,4900055;240,6600037;212,3600006;235,6999969;556272400
2023-08-21 00.00.00;238,5899963;240,8200073;220,5800018;221,5500031;573612700
2023-08-28 00.00.00;245,0099945;261,1799927;235,3500061;242,5800018;605113000
2023-09-04 00.00.00;248,5;258;243,2700043;245;480110000
2023-09-11 00.00.00;274,3900146;278,980011;260,6099854;264,269989;663743600
2023-09-18 00.00.00;244,8800049;273,9299927;244,4799957;271,1600037;575237500
2023-09-25 00.00.00;250,2200012;254,7700043;234,5800018;243,3800049;588809000
2023-10-02 00.00.00;260,5299988;263,6000061;242,6199951;244,8099976;592798300
2023-10-09 00.00.00;251,1199951;268,9400024;250,2200012;255,3099976;541322100
2023-10-16 00.00.00;211,9900055;257,1799927;210,4199982;250,0500031;616410700
2023-10-23 00.00.00;207,3000031;222,0500031;202,5099945;210;585973400
2023-10-30 00.00.00;219,9600067;226,3699951;194,0700073;209,2799988;621700600
2023-11-06 00.00.00;214,6499939;226,3200073;205,6900024;223,9799957;613925200
2023-11-13 00.00.00;234,3000031;246,6999969;211,6100006;215,6000061;719922800
2023-11-20 00.00.00;235,4499969;244,0099945;231,0200043;234,0399933;421683900
2023-11-27 00.00.00;238,8300018;252,75;231,8999939;236,8899994;649667900
2023-12-04 00.00.00;243,8399963;246,6600037;233,2899933;235,75;578776200
2023-12-11 00.00.00;253,5;254,1300049;228,1999969;242,7400055;636290500
2023-12-18 00.00.00;252,5399933;259,8399963;247;253,7799988;551215200
2023-12-25 00.00.00;248,4799957;265,1300049;247,4299927;254,4900055;407898300
2024-01-01 00.00.00;237,4900055;251,25;234,8999939;250,0800018;420855000
2024-01-08 00.00.00;218,8899994;241,25;217,1499939;236,1399994;502418200
2024-01-15 00.00.00;212,1900024;223,4900055;207,5599976;215,1000061;429375100
2024-01-22 00.00.00;183,25;217,8000031;180,0599976;212,2599945;653348300
2024-01-29 00.00.00;187,9100037;196,3600006;182;185,6300049;540672800
2024-02-05 00.00.00;193,5700073;194,1199951;175,0099945;184,2599945;536015900
2024-02-12 00.00.00;199,9499969;203,1699982;182,1100006;192,1100006;495639600
2024-02-19 00.00.00;191,9700012;199,4400024;189,1300049;196,1300049;379627500
2024-02-26 00.00.00;202,6399994;205,6000061;192;192,2899933;488348800
2024-03-04 00.00.00;175,3399963;199,75;173,6999969;198,7299957;549590200
2024-03-11 00.00.00;163,5700073;182,8699951;160,5099945;175,4499969;502780200
2024-03-18 00.00.00;170,8300018;178,1799927;165,8999939;170,0200043;418091100
2024-03-25 00.00.00;175,7899933;184,25;168,7299957;168,7599945;346873600
2024-04-01 00.00.00;164,8999939;177,1900024;160,5099945;176,1699982;547482400
2024-04-08 00.00.00;171,0500031;179,2200012;167,7899933;169,3399963;451146100
2024-04-15 00.00.00;147,0500031;170,6900024;146,2200012;170,2400055;462858300
2024-04-22 00.00.00;168,2899933;172,1199951;138,8000031;140,5599976;649063900
2024-04-29 00.00.00;181,1900024;198,8699951;176,0200043;188,4199982;628370700
2024-05-06 00.00.00;168,4700012;187,5599976;167,75;183,8000031;377983200
2024-05-13 00.00.00;177,4600067;180;169;170;370347300
2024-05-20 00.00.00;179,2400055;186,8800049;173,2599945;177,5599976;402867400
2024-05-27 00.00.00;178,0800018;182,6699982;173,1600037;176,3999939;259452200
2024-06-03 00.00.00;177,4799957;182,6399994;172,1300049;178,1300049;312710900
2024-06-10 00.00.00;178,0099945;191,0800018;167,4100037;176,0599976;406948200
2024-06-17 00.00.00;183,0099945;188,8099976;177;177,9199982;296598800
2024-06-24 00.00.00;197,8800049;203,1999969;182,0099945;184,9700012;388819500
2024-07-01 00.00.00;251,5200043;252,3699951;200,8500061;201,0200043;661802000
2024-07-08 00.00.00;248,2299957;271;233,0899963;247,7100067;823613000
2024-07-15 00.00.00;239,1999969;265,6000061;236,8300018;255,9700012;587103100
2024-07-22 00.00.00;219,8000031;255,7599945;214,7100067;244,2100067;576337100
2024-07-29 00.00.00;207,6699982;234,6799927;205,7799988;224,8999939;464001100
2024-08-05 00.00.00;200;203,8800049;182;185,2200012;368934700
2024-08-12 00.00.00;216,1199951;219,8000031;194,6699982;199,0200043;389155900
2024-08-19 00.00.00;220,3200073;228,2200012;210,3200073;217,0700073;381622100
2024-08-26 00.00.00;214,1100006;219,0899963;202,5899963;218,75;311918400
2024-09-02 00.00.00;210,7299957;235;209,6399994;215,2599945;388898000
2024-09-09 00.00.00;230,2899933;232,6699982;213,6699982;216,1999969;361293200
2024-09-16 00.00.00;238,25;244,2400055;223,5299988;229,3000031;401668500
2024-09-23 00.00.00;260,4599915;261,75;241,9199982;242,6100006;378582800
2024-09-30 00.00.00;250,0800018;264,8599854;237,8099976;259,0400085;429389600
2024-10-07 00.00.00;217,8000031;249,8300018;214,3800049;249;416422000
2024-10-14 00.00.00;220,6999969;224,2599945;213,7400055;220,1300049;299317200
2024-10-21 00.00.00;269,1900024;269,4899902;212,1100006;218,8999939;537640400
2024-10-28 00.00.00;248,9799957;273,5400085;246,6300049;270;366289100
2024-11-04 00.00.00;321,2200012;328,7099915;238,8800049;244,5599976;625405600
2024-11-11 00.00.00;320,7200012;358,6400146;309,2200012;346,2999878;726819600
2024-11-18 00.00.00;352,5599976;361,5299988;330,0100098;340,730011;428431200
2024-11-25 00.00.00;345,1600037;361,9299927;326,5899963;360,1400146;253250800
2024-12-02 00.00.00;389,2200012;389,4899902;348,2000122;352,3800049;349924000
2024-12-09 00.00.00;436,230011;436,2999878;378,0100098;397,6099854;474962800
2024-12-16 00.00.00;421,0599976;488,5400085;417,6400146;441,0899963;645429900
2024-12-23 00.00.00;431,6600037;465,3299866;415,4100037;431;291283100
2024-12-30 00.00.00;410,4400024;427,9299927;373,0400085;419,3999939;346900100
2025-01-06 00.00.00;394,7399902;426,4299927;377,2900085;423,2000122;296542100
2025-01-13 00.00.00;426,5;439,7399902;380,0700073;383,2099915;396847600
2025-01-20 00.00.00;406,5799866;433,2000122;405,7799988;432,6400146;255401900
2025-01-27 00.00.00;404,6000061;419,9899902;384,4100037;394,7999878;356446300
2025-02-03 00.00.00;361,6199951;394;360,3399963;386,6799927;356244100
2025-02-10 00.00.00;355,8399963;362,7000122;325,1000061;356,2099915;459159800
2025-02-17 00.00.00;337,7999878;367,3399963;334,4200134;355,0100098;238750100
2025-02-24 00.00.00;292,980011;342,3999939;273,6000061;338,1400146;527844600
2025-03-03 00.00.00;262,6700134;303,9400024;250,7299957;300,3399963;537122100
2025-03-10 00.00.00;249,9799957;253,3699951;217,0200043;252,5399933;721244800
2025-03-17 00.00.00;248,7100067;249,5200043;222,2799988;245,0599976;567129000
2025-03-24 00.00.00;263,5499878;291,8500061;256,3299866;258,0799866;759452700
2025-03-31 00.00.00;239,4299927;284,9899902;236;249,3099976;810687300
2025-04-07 00.00.00;252,3099976;274,6900024;214,25;223,7799988;885161400
2025-04-14 00.00.00;241,3699951;261,7999878;233,8899994;258,3599854;375513000
2025-04-21 00.00.00;284,9500122;286,8500061;222,7899933;230,2599945;631033300
2025-04-28 00.00.00;287,2099915;294,8599854;270,7799988;288,980011;603713200
2025-05-05 00.00.00;298,2600098;307,0400085;271;284,5700073;472854500
2025-05-12 00.00.00;349,980011;351,6199951;311,5;321,9899902;580594900
2025-05-19 00.00.00;339,3399963;354,9899902;331,3900146;336,2999878;504708400
2025-05-26 00.00.00;346,4599915;367,7099915;345,2900085;347,3500061;423113400
2025-06-02 00.00.00;295,1400146;355,3999939;273,2099915;343,5;732357900
2025-06-09 00.00.00;325,3099976;335,5;281,8500061;285,9599915;648868600
2025-06-16 00.00.00;322,1600037;332,3599854;314,7399902;331,2900085;376034300
2025-06-23 00.00.00;323,6300049;357,5400085;317,5;327,5400085;594806000
2025-06-30 00.00.00;315,3500061;325,5799866;293,2099915;319,8999939;399306800
2025-07-07 00.00.00;313,5100098;314,0899963;288,769989;291,3699951;493613100
2025-07-14 00.00.00;329,6499939;330,8999939;310,5;317,730011;421062400
2025-07-21 00.00.00;316,0599976;338;300,4100037;334,3999939;550886000
2025-07-28 00.00.00;302,6300049;330,4899902;297,8200073;318,4500122;458356900
2025-08-04 00.00.00;329,6499939;335,1499939;303;309,0799866;373027800
2025-08-11 00.00.00;330,5599976;348,980011;327,019989;335;403001700
2025-08-18 00.00.00;340,0100098;340,5499878;314,6000061;329,6199951;360155100
2025-08-25 00.00.00;333,8699951;355,3900146;331,7000122;338,8999939;458467723
